***************************************
********************
id: 677, start:[2864, 850], finish: [2695, 813], earliest_start: 1, latest finish: 12964, distance: 206
id: 9316, start:[2386, 1346], finish: [2952, 1314], earliest_start: 14818, latest finish: 24182, distance: 598
***************************************
********************
id: 7314, start:[1609, 452], finish: [2796, 1583], earliest_start: 14823, latest finish: 20567, distance: 2318
***************************************
********************
id: 9627, start:[2227, 1074], finish: [3086, 1318], earliest_start: 14830, latest finish: 17037, distance: 1103
***************************************
********************
id: 4196, start:[2186, 917], finish: [3154, 961], earliest_start: 14834, latest finish: 29143, distance: 1012
id: 1363, start:[3514, 751], finish: [2520, 1690], earliest_start: 14834, latest finish: 23217, distance: 1933
***************************************
********************
id: 8574, start:[2937, 1278], finish: [3466, 1267], earliest_start: 14836, latest finish: 44752, distance: 540
***************************************
********************
id: 9602, start:[2455, 874], finish: [2705, 869], earliest_start: 14843, latest finish: 36672, distance: 255
***************************************
********************
id: 2642, start:[3853, 1378], finish: [2547, 787], earliest_start: 14849, latest finish: 37949, distance: 1897
***************************************
********************
id: 7406, start:[3156, 607], finish: [2961, 352], earliest_start: 14851, latest finish: 22600, distance: 450
***************************************
********************
id: 8328, start:[2714, 764], finish: [1939, 700], earliest_start: 14852, latest finish: 25181, distance: 839
***************************************
********************
id: 1121, start:[2972, 1122], finish: [3484, 1222], earliest_start: 14856, latest finish: 30787, distance: 612
***************************************
********************
id: 4661, start:[2507, 1499], finish: [2447, 794], earliest_start: 14871, latest finish: 22087, distance: 765
***************************************
********************
id: 4624, start:[1989, 666], finish: [3257, 79], earliest_start: 14873, latest finish: 33367, distance: 1855
***************************************
********************
id: 3334, start:[3093, 2000], finish: [1803, 510], earliest_start: 14883, latest finish: 27564, distance: 2780
***************************************
********************
id: 9282, start:[2864, 1305], finish: [2932, 414], earliest_start: 14890, latest finish: 23581, distance: 959
***************************************
********************
id: 5954, start:[4045, 832], finish: [2302, 1553], earliest_start: 14904, latest finish: 31806, distance: 2464
***************************************
********************
id: 7546, start:[3214, 431], finish: [2490, 1473], earliest_start: 14914, latest finish: 34169, distance: 1766
***************************************
********************
id: 245, start:[2485, 353], finish: [2328, 368], earliest_start: 14917, latest finish: 26201, distance: 172
***************************************
********************
id: 206, start:[3780, 1004], finish: [3388, 1150], earliest_start: 14924, latest finish: 20795, distance: 538
***************************************
********************
id: 8832, start:[2700, 793], finish: [3161, 1339], earliest_start: 14929, latest finish: 19870, distance: 1007
***************************************
********************
id: 6669, start:[3023, 2009], finish: [2611, 687], earliest_start: 14930, latest finish: 34524, distance: 1734
***************************************
********************
id: 481, start:[2732, 1284], finish: [3576, 593], earliest_start: 14936, latest finish: 35071, distance: 1535
***************************************
********************
id: 5996, start:[2666, 1003], finish: [2665, 875], earliest_start: 14939, latest finish: 26557, distance: 129
***************************************
********************
id: 9965, start:[2635, 190], finish: [2452, 1099], earliest_start: 14948, latest finish: 19793, distance: 1092
***************************************
********************
id: 9813, start:[3102, 1145], finish: [2633, 1033], earliest_start: 14955, latest finish: 31485, distance: 581
***************************************
********************
id: 2681, start:[2875, 1326], finish: [2836, 1143], earliest_start: 14958, latest finish: 25286, distance: 222
***************************************
********************
id: 6410, start:[2616, 860], finish: [3232, 1861], earliest_start: 14964, latest finish: 19697, distance: 1617
***************************************
********************
id: 3368, start:[2103, 1015], finish: [3593, 1315], earliest_start: 14966, latest finish: 37550, distance: 1790
***************************************
********************
id: 209, start:[2057, 1153], finish: [3393, 1816], earliest_start: 14974, latest finish: 33366, distance: 1999
***************************************
********************
id: 9469, start:[3136, 683], finish: [3528, 252], earliest_start: 14979, latest finish: 33887, distance: 823
***************************************
********************
id: 6200, start:[3429, 1635], finish: [2029, 363], earliest_start: 14985, latest finish: 30647, distance: 2672
***************************************
